sl_mult,min_return,max_holding,score,valid,label_total,label_count_-1,label_count_0,label_count_1,label_pct_-1,label_pct_0,label_pct_1,econ_sharpe,econ_n_trades
0.8,0.00025,30,-inf,False,496272,268794,7431,220047,54.16263661862849,1.4973643485830352,44.33999903278847,,
0.9,0.00025,30,-inf,False,496272,274253,3803,218216,55.26263823064771,0.7663136344585227,43.97104813489377,,
1.0,0.00025,30,-inf,False,496272,277743,1912,216617,55.96588161330883,0.385272592449302,43.64884579424187,,
1.2,0.00025,30,-inf,False,496272,281591,709,213972,56.74126285585325,0.14286520295321922,43.11587194119354,,
1.4,0.00025,30,-inf,False,496272,283643,618,212011,57.15474578456975,0.1245284843795338,42.72072573105071,,
1.6,0.00025,30,-inf,False,496272,284789,1123,210360,57.38566753715705,0.22628719734339234,42.388045265499564,,
1.8,0.00025,30,-inf,False,496272,285192,2002,209078,57.46687300512622,0.4034078086210788,42.1297191862527,,
2.0,0.00025,30,-inf,False,496272,284828,3320,208124,57.39352613083148,0.6689879743366541,41.937485894831866,,
0.4,0.0003,30,30.572212878448607,True,496272,175557,134226,186489,35.37515717187349,27.046861398587872,37.577981429538646,30.572212878448607,362046.0
0.5,0.0003,30,-inf,False,496272,197483,94142,204647,39.793298836122126,18.969839120482316,41.236862043395554,,
0.6,0.0003,30,-inf,False,496272,219723,62191,214358,44.274712254570076,12.531635877099657,43.19365186833027,,
0.7,0.0003,30,-inf,False,496272,239478,38904,217890,48.255392204275076,7.839249443853371,43.905358351871556,,
0.8,0.0003,30,-inf,False,496272,254585,23295,218392,51.29948898990876,4.693998452461553,44.006512557629684,,
0.9,0.0003,30,-inf,False,496272,265221,13580,217471,53.44266853660896,2.7364026179192056,43.82092884547184,,
1.0,0.0003,30,-inf,False,496272,272105,7880,216287,54.82981107134797,1.5878389270400104,43.58235000161202,,
1.2,0.0003,30,-inf,False,496272,279682,2715,213875,56.35659477060967,0.5470790211819325,43.0963262082084,,
1.4,0.0003,30,-inf,False,496272,282944,1395,211933,57.013895605635625,0.2810958506625399,42.70500854370184,,
1.6,0.0003,30,-inf,False,496272,284520,1509,210243,57.33146339104363,0.3040671244801238,42.36446948447625,,
1.8,0.0003,30,-inf,False,496272,284990,2414,208868,57.42616951994067,0.4864267982074347,42.08740368185189,,
2.0,0.0003,30,-inf,False,496272,284531,3946,207795,57.33367991746462,0.7951284779314569,41.87119160460392,,
0.4,0.0004,30,-inf,False,496272,126202,230956,139114,25.430006125673017,46.53818873520972,28.03180513911726,,
0.5,0.0004,30,33.76183251648276,True,496272,143132,191612,161528,28.84144178998614,38.61027823451656,32.54827997549731,33.76183251648276,304660.0
0.6,0.0004,30,34.188391614895195,True,496272,162896,150735,182641,32.823935261308314,30.373464551697456,36.802600186994226,34.188391614895195,345537.0
0.7,0.0004,30,-inf,False,496272,184323,113791,198158,37.141527227004545,22.929159815585002,39.92931295741045,,
0.8,0.0004,30,-inf,False,496272,205934,83168,207170,41.49619563465197,16.758551761937003,41.74525260341103,,
0.9,0.0004,30,-inf,False,496272,225898,59065,211309,45.518989586355865,11.901739368733276,42.579271044910854,,
1.0,0.0004,30,-inf,False,496272,242929,40267,213076,48.950776993261755,8.113897217654834,42.93532578908341,,
1.2,0.0004,30,-inf,False,496272,265840,17483,212949,53.567398523390395,3.5228664925685917,42.90973498404101,,
1.4,0.0004,30,-inf,False,496272,276776,7915,211581,55.77102879066318,1.5948915111068125,42.63407969823,,
1.6,0.0004,30,-inf,False,496272,281764,4570,209938,56.77612277138343,0.9208659767224425,42.30301125189413,,
1.8,0.0004,30,-inf,False,496272,283543,4336,208393,57.13459554437888,0.8737144146758229,41.99169004094529,,
2.0,0.0004,30,-inf,False,496272,283565,5628,207079,57.13902859722088,1.1340555179417737,41.72691588483735,,
0.4,0.0005,30,-inf,False,496272,88757,308152,99363,17.88474868620434,62.09336815294838,20.021883160847278,,
0.5,0.0005,30,-inf,False,496272,100901,277244,118127,20.331793854982752,55.865331914756425,23.802874230260826,,
0.6,0.0005,30,-inf,False,496272,115742,241136,139394,23.322291001708738,48.58948318663959,28.088225811651675,,
0.7,0.0005,30,37.76521124376565,True,496272,133175,202497,160600,26.8350823741819,40.803631879292,32.3612857465261,37.76521124376565,293775.0
0.8,0.0005,30,37.31232887576299,True,496272,152533,164822,178917,30.735765870329175,33.212028887384335,36.05220524228649,37.31232887576299,331450.0
0.9,0.0005,30,36.96680655321936,True,496272,173055,130934,192283,34.87099816229809,26.38351549150466,38.74548634619725,36.96680655321936,365338.0
1.0,0.0005,30,-inf,False,496272,193738,101803,200731,39.03867234097431,20.51354902150434,40.44777863752136,,
1.2,0.0005,30,-inf,False,496272,230732,57267,208273,46.49305219718219,11.539438050101557,41.96750975271625,,
1.4,0.0005,30,-inf,False,496272,255945,30429,209898,51.57353225650449,6.131516587677726,42.29495115581778,,
1.6,0.0005,30,-inf,False,496272,270405,16709,209158,54.4872569881033,3.366903633491311,42.14583937840539,,
1.8,0.0005,30,-inf,False,496272,277651,10841,207780,55.94734339233324,2.184487539091466,41.8681690685753,,
2.0,0.0005,30,-inf,False,496272,280347,9606,206319,56.4905938678789,1.935632072734307,41.573774059386785,,
0.4,0.00015,40,-inf,False,496272,255846,10466,229960,51.55358351871554,2.1089241383757296,46.337492342908725,,
0.5,0.00015,40,-inf,False,496272,265004,3541,227727,53.398942515394786,0.7135200051584615,45.887537479446756,,
0.6,0.00015,40,-inf,False,496272,269963,1125,225184,54.398192926459686,0.2266902021472096,45.375116871393104,,
0.7,0.00015,40,-inf,False,496272,273144,420,222708,55.039172066931044,0.08463100880162493,44.87619692426733,,
0.8,0.00015,40,-inf,False,496272,275636,137,220499,55.541316052487346,0.02760582906148241,44.431078118451175,,
0.9,0.00015,40,-inf,False,496272,277772,58,218442,55.971725182964185,0.011687139310700584,44.01658767772511,,
1.0,0.00015,40,-inf,False,496272,279474,59,216739,56.31468227101267,0.011888641712609215,43.67342908727472,,
1.2,0.00015,40,-inf,False,496272,282159,59,214054,56.85571622013734,0.011888641712609215,43.132395138150045,,
1.4,0.00015,40,-inf,False,496272,284095,90,212087,57.245824870232454,0.018135216171776766,42.73603991359577,,
1.6,0.00015,40,-inf,False,496272,285560,187,210525,57.541025889028596,0.037680949156913945,42.42129316181449,,
1.8,0.00015,40,-inf,False,496272,286626,376,209270,57.75582744946319,0.07576490311764517,42.16840764741916,,
2.0,0.00015,40,-inf,False,496272,287206,702,208364,57.8726988425702,0.1414546861398588,41.98584647128994,,
0.4,0.0002,40,-inf,False,496272,232482,39658,224132,46.845681400522295,7.991182254892479,45.163136344585226,,
0.5,0.0002,40,-inf,False,496272,251442,18836,225994,50.666166940709935,3.7954992423509686,45.538333816939094,,
0.6,0.0002,40,-inf,False,496272,263503,8063,224706,53.09648741012993,1.6247138665892897,45.27879872328079,,
0.7,0.0002,40,-inf,False,496272,270318,3381,222573,54.46972627913724,0.6812796208530806,44.84899410000967,,
0.8,0.0002,40,-inf,False,496272,274420,1388,220464,55.29628913176645,0.2796853338491795,44.42402553438437,,
0.9,0.0002,40,-inf,False,496272,277256,592,218424,55.86774994357933,0.11928942192990939,44.01296063449076,,
1.0,0.0002,40,-inf,False,496272,279254,284,216734,56.27035174259277,0.057226682142051136,43.672421575265176,,
1.2,0.0002,40,-inf,False,496272,282126,99,214047,56.849066640874355,0.019948737788954445,43.13098462133669,,
1.4,0.0002,40,-inf,False,496272,284077,125,212070,57.2421978269981,0.025187800238578844,42.73261437276332,,
1.6,0.0002,40,-inf,False,496272,285535,243,210494,57.53598832898088,0.048965083663797274,42.41504658735532,,
1.8,0.0002,40,-inf,False,496272,286576,487,209209,57.74575232936776,0.09813166972950317,42.156116000902735,,
2.0,0.0002,40,-inf,False,496272,287108,910,208254,57.85295160718316,0.18336718573685398,41.963681207079986,,
0.4,0.00025,40,-inf,False,496272,203943,83128,209201,41.09500435245188,16.750491665860658,42.15450398168746,,
0.5,0.00025,40,-inf,False,496272,226475,50399,219398,45.635256472257154,10.15551955379308,44.20922397394977,,
0.6,0.00025,40,-inf,False,496272,246157,27973,222142,49.601226746622814,5.636626688590128,44.76214656478705,,
0.7,0.00025,40,-inf,False,496272,260071,14592,221609,52.40493116677951,2.94032304865074,44.65474578456975,,
0.8,0.00025,40,-inf,False,496272,268815,7373,220084,54.16686816906857,1.4856772092723345,44.34745462165909,,
0.9,0.00025,40,-inf,False,496272,274283,3733,218256,55.26868330270497,0.7522084663249186,43.97910823097011,,
1.0,0.00025,40,-inf,False,496272,277785,1831,216656,55.974344714188994,0.3689508978947029,43.65670438791631,,
1.2,0.00025,40,-inf,False,496272,281718,526,214028,56.766853660895634,0.10599026340393977,43.12715607570043,,
1.4,0.00025,40,-inf,False,496272,283990,226,212056,57.224667118032045,0.045539542831350546,42.7297933391366,,
1.6,0.00025,40,-inf,False,496272,285477,332,210463,57.52430118967018,0.06689879743366542,42.40880001289615,,
1.8,0.00025,40,-inf,False,496272,286504,622,209146,57.731244156430336,0.12533449398716834,42.14342134958249,,
2.0,0.00025,40,-inf,False,496272,287013,1117,208142,57.833808879001836,0.22507818293194057,41.94111293806622,,
0.4,0.0003,40,30.54984405560998,True,496272,175565,134191,186516,35.376769191088755,27.03980881452107,37.58342199439017,30.54984405560998,362081.0
0.5,0.0003,40,-inf,False,496272,197490,94100,204682,39.794709352935485,18.961376019602152,41.24391462746236,,
0.6,0.0003,40,-inf,False,496272,219734,62139,214399,44.27692878099107,12.521157752200407,43.20191346680852,,
0.7,0.0003,40,-inf,False,496272,239498,38848,217926,48.25942225231325,7.827965309346488,43.91261243834027,,
0.8,0.0003,40,-inf,False,496272,254610,23229,218433,51.30452654995648,4.680699293935583,44.01477415610794,,
0.9,0.0003,40,-inf,False,496272,265255,13502,217515,53.449519618273854,2.7206854305703323,43.82979495115582,,
1.0,0.0003,40,-inf,False,496272,272151,7789,216332,54.83908018183576,1.5695022084663248,43.591417609697906,,
1.2,0.0003,40,-inf,False,496272,279821,2503,213948,56.38460360447497,0.5043605119773028,43.111035883547736,,
1.4,0.0003,40,-inf,False,496272,283319,936,212017,57.08945900635135,0.18860624818647836,42.721934745462164,,
1.6,0.0003,40,-inf,False,496272,285274,577,210421,57.48339620208272,0.11626688590127994,42.40033691201599,,
1.8,0.0003,40,-inf,False,496272,286408,793,209071,57.71189992584712,0.15979140471354417,42.12830866943934,,
2.0,0.0003,40,-inf,False,496272,286896,1350,208026,57.810233097978525,0.2720282425766515,41.91773865944482,,
0.4,0.0004,40,-inf,False,496272,126204,230927,139141,25.430409130476832,46.532345165554375,28.037245703968793,,
0.5,0.0004,40,33.723581384475246,True,496272,143133,191580,161559,28.841643292388046,38.60383015765548,32.55452654995648,33.723581384475246,304692.0
0.6,0.0004,40,34.1477858808746,True,496272,162903,150691,182678,32.82534577812167,30.364598446013474,36.810055775864846,34.1477858808746,345581.0
0.7,0.0004,40,-inf,False,496272,184346,113735,198191,37.14616178224844,22.91787568107812,39.935962536673436,,
0.8,0.0004,40,-inf,False,496272,205964,83098,207210,41.50224070670922,16.744446593803396,41.753312699487374,,
0.9,0.0004,40,-inf,False,496272,225930,58987,211355,45.52543766321694,11.886022181384401,42.588540155398654,,
1.0,0.0004,40,-inf,False,496272,242978,40169,213125,48.960650610955284,8.094149982267789,42.94519940677693,,
1.2,0.0004,40,-inf,False,496272,265996,17215,213061,53.59883289808815,3.468863848857078,42.932303253054776,,
1.4,0.0004,40,-inf,False,496272,277211,7297,211764,55.858682335493434,1.4703630267272787,42.67095463777928,,
1.6,0.0004,40,-inf,False,496272,282657,3314,210301,56.956064416287845,0.6677789599252023,42.376156623786954,,
1.8,0.0004,40,-inf,False,496272,285195,2150,208927,57.467477512331946,0.4332301641035561,42.0992923235645,,
2.0,0.0004,40,-inf,False,496272,286256,2225,207791,57.68127156075701,0.44834284424670345,41.87038559499629,,
0.4,0.0005,40,-inf,False,496272,88759,308125,99388,17.885151691008158,62.087927588096846,20.026920720894992,,
0.5,0.0005,40,-inf,False,496272,100902,277214,118156,20.33199535738466,55.85928684269916,23.808717799916174,,
0.6,0.0005,40,-inf,False,496272,115748,241095,139429,23.323500016120192,48.581221588161334,28.095278395718477,,
0.7,0.0005,40,37.70614685319652,True,496272,133199,202442,160631,26.83991843182771,40.792549247187026,32.36753232098526,37.70614685319652,293830.0
0.8,0.0005,40,37.251819232592595,True,496272,152566,164752,178954,30.74241544959216,33.19792371925073,36.05966083115711,37.251819232592595,331520.0
0.9,0.0005,40,36.90036362937359,True,496272,173090,130855,192327,34.8780507463649,26.36759680175388,38.754352451881225,36.90036362937359,365417.0
1.0,0.0005,40,-inf,False,496272,193790,101694,200788,39.04915046587355,20.491585259696297,40.459264274430154,,
1.2,0.0005,40,-inf,False,496272,230877,56989,208406,46.52227004545894,11.483420382370959,41.9943095721701,,
1.4,0.0005,40,-inf,False,496272,256388,29734,210150,51.66279782055002,5.991472418351227,42.34572976109875,,
1.6,0.0005,40,-inf,False,496272,271377,15231,209664,54.68311732275849,3.0690830834703546,42.247799593771155,,
1.8,0.0005,40,-inf,False,496272,279465,8207,208600,56.31286874939549,1.6537302124641324,42.03340103814037,,
2.0,0.0005,40,-inf,False,496272,283320,5440,207512,57.08966050875326,1.0961730663829514,41.814166424863785,,
0.4,0.00015,50,-inf,False,496272,255846,10466,229960,51.55358351871554,2.1089241383757296,46.337492342908725,,
0.5,0.00015,50,-inf,False,496272,265004,3541,227727,53.398942515394786,0.7135200051584615,45.887537479446756,,
0.6,0.00015,50,-inf,False,496272,269963,1125,225184,54.398192926459686,0.2266902021472096,45.375116871393104,,
0.7,0.00015,50,-inf,False,496272,273138,419,222715,55.037963052519586,0.08442950639971629,44.8776074410807,,
0.8,0.00015,50,-inf,False,496272,275626,136,220510,55.53930102846826,0.02740432665957378,44.43329464487217,,
0.9,0.00015,50,-inf,False,496272,277771,45,218456,55.97152368056227,0.009067608085888383,44.019408711351836,,
1.0,0.00015,50,-inf,False,496272,279489,32,216751,56.3177048070413,0.006448076861076183,43.67584711609762,,
1.2,0.00015,50,-inf,False,496272,282179,19,214074,56.85974626817551,0.0038285456362639842,43.13642518618822,,
1.4,0.00015,50,-inf,False,496272,284144,35,212093,57.255698487925976,0.007052584066802076,42.73724892800722,,
1.6,0.00015,50,-inf,False,496272,285693,58,210521,57.567825708482445,0.011687139310700584,42.42048715220685,,
1.8,0.00015,50,-inf,False,496272,286914,127,209231,57.81386014121288,0.02559080504239611,42.160549053744724,,
2.0,0.00015,50,-inf,False,496272,287715,247,208310,57.9752635651417,0.049771093271431796,41.97496534158687,,
0.4,0.0002,50,-inf,False,496272,232482,39657,224133,46.845681400522295,7.99098075249057,45.16333784698713,,
0.5,0.0002,50,-inf,False,496272,251442,18835,225995,50.666166940709935,3.79529773994906,45.53853531934101,,
0.6,0.0002,50,-inf,False,496272,263503,8062,224707,53.09648741012993,1.624512364187381,45.279000225682694,,
0.7,0.0002,50,-inf,False,496272,270312,3379,222581,54.46851726472579,0.6808766160492633,44.85060611922494,,
0.8,0.0002,50,-inf,False,496272,274411,1385,220476,55.29447561014928,0.2790808266434536,44.42644356320727,,
0.9,0.0002,50,-inf,False,496272,277256,577,218439,55.86774994357933,0.11626688590127994,44.01598317051939,,
1.0,0.0002,50,-inf,False,496272,279270,254,216748,56.27357578102331,0.05118161008479222,43.67524260889189,,
1.2,0.0002,50,-inf,False,496272,282152,46,214074,56.85430570332398,0.009269110487797015,43.13642518618822,,
1.4,0.0002,50,-inf,False,496272,284131,50,212091,57.25307895670117,0.010075120095431538,42.736845923203404,,
1.6,0.0002,50,-inf,False,496272,285684,74,210514,57.566012186865265,0.014911177741238674,42.419076635393495,,
1.8,0.0002,50,-inf,False,496272,286892,162,209218,57.80942708837089,0.03264338910919818,42.15792952251991,,
2.0,0.0002,50,-inf,False,496272,287676,327,208269,57.96740497146726,0.06589128542412226,41.96670374310862,,
0.4,0.00025,50,-inf,False,496272,203943,83127,209202,41.09500435245188,16.750290163458747,42.15470548408937,,
0.5,0.00025,50,-inf,False,496272,226475,50398,219399,45.635256472257154,10.155318051391173,44.209425476351676,,
0.6,0.00025,50,-inf,False,496272,246157,27973,222142,49.601226746622814,5.636626688590128,44.76214656478705,,
0.7,0.00025,50,-inf,False,496272,260067,14587,221618,52.404125157171876,2.939315536641197,44.65655930618693,,
0.8,0.00025,50,-inf,False,496272,268808,7366,220098,54.16545765225521,1.484266692458974,44.350275655285806,,
0.9,0.00025,50,-inf,False,496272,274285,3714,218273,55.269086307508786,0.7483799206886547,43.982533771802565,,
1.0,0.00025,50,-inf,False,496272,277804,1795,216673,55.97817325982526,0.3616968114259922,43.66012992874875,,
1.2,0.00025,50,-inf,False,496272,281749,465,214058,56.7731002353548,0.0936986168875133,43.13320114775768,,
1.4,0.00025,50,-inf,False,496272,284051,132,212089,57.236958764548476,0.026598317051939258,42.73644291839959,,
1.6,0.00025,50,-inf,False,496272,285645,121,210506,57.55815359319083,0.024381790630944318,42.41746461617822,,
1.8,0.00025,50,-inf,False,496272,286861,212,209199,57.80318051391172,0.04271850920462972,42.15410097688365,,
2.0,0.00025,50,-inf,False,496272,287634,412,208226,57.9589418705871,0.08301898958635587,41.958039139826546,,
0.4,0.0003,50,30.549635509217264,True,496272,175565,134190,186517,35.376769191088755,27.039607312119163,37.58362349679208,30.549635509217264,362082.0
0.5,0.0003,50,-inf,False,496272,197491,94098,204683,39.79491085533739,18.960973014798334,41.24411612986427,,
0.6,0.0003,50,-inf,False,496272,219735,62137,214400,44.27713028339298,12.52075474739659,43.202114969210434,,
0.7,0.0003,50,-inf,False,496272,239497,38835,217940,48.25922074991134,7.825345778121676,43.915433471966985,,
0.8,0.0003,50,-inf,False,496272,254606,23214,218452,51.30372054034884,4.677676757906954,44.0186027017442,,
0.9,0.0003,50,-inf,False,496272,265260,13475,217537,53.4505271302834,2.7152448657187995,43.83422800399781,,
1.0,0.0003,50,-inf,False,496272,272173,7746,216353,54.84351323467776,1.5608376051842536,43.59564916013799,,
1.2,0.0003,50,-inf,False,496272,279858,2432,213982,56.39205919334559,0.49005384144179,43.11788696521263,,
1.4,0.0003,50,-inf,False,496272,283387,825,212060,57.10316116968114,0.16623948157462037,42.730599348744235,,
1.6,0.0003,50,-inf,False,496272,285457,330,210485,57.52027114163201,0.06649579262984814,42.41323306573814,,
1.8,0.0003,50,-inf,False,496272,286803,305,209164,57.791493374601025,0.061458232582132385,42.14704839281684,,
2.0,0.0003,50,-inf,False,496272,287586,525,208161,57.94926975529548,0.10578876100203113,41.944941483702486,,
0.4,0.0004,50,-inf,False,496272,126204,230926,139142,25.430409130476832,46.53214366315247,28.037447206370704,,
0.5,0.0004,50,33.72291432074066,True,496272,143134,191578,161560,28.841844794789957,38.60342715285166,32.554728052358385,33.72291432074066,304694.0
0.6,0.0004,50,34.13950053068348,True,496272,162904,150689,182679,32.82554728052358,30.364195441209656,36.810257278266754,34.13950053068348,345583.0
0.7,0.0004,50,-inf,False,496272,184345,113722,198205,37.145960279846534,22.915256149853306,39.93878357030016,,
0.8,0.0004,50,-inf,False,496272,205960,83083,207229,41.501434697101594,16.74142405777477,41.75714124512364,,
0.9,0.0004,50,-inf,False,496272,225935,58960,211377,45.526445175226485,11.880581616532869,42.59297320824064,,
1.0,0.0004,50,-inf,False,496272,242994,40130,213148,48.96387464938582,8.086291388593352,42.949833962020826,,
1.2,0.0004,50,-inf,False,496272,266026,17149,213097,53.6048779701454,3.4555646903311086,42.93955733952349,,
1.4,0.0004,50,-inf,False,496272,277285,7166,211821,55.873593513234674,1.4439662120772478,42.68244027468807,,
1.6,0.0004,50,-inf,False,496272,282856,3011,210405,56.99616339426766,0.6067237321468872,42.39711287358545,,
1.8,0.0004,50,-inf,False,496272,285651,1513,209108,57.55936260760228,0.30487313408775835,42.13576425830996,,
2.0,0.0004,50,-inf,False,496272,287069,1121,208082,57.845093013508716,0.22588419253957506,41.9290227939517,,
0.4,0.0005,50,-inf,False,496272,88759,308124,99389,17.885151691008158,62.08772608569494,20.0271222232969,,
0.5,0.0005,50,-inf,False,496272,100903,277212,118157,20.33219685978657,55.85888383789535,23.80891930231808,,
0.6,0.0005,50,-inf,False,496272,115749,241093,139430,23.3237015185221,48.58081858335751,28.095479898120384,,
0.7,0.0005,50,37.67541122778767,True,496272,133199,202428,160645,26.83991843182771,40.78972821356031,32.370353354611986,37.67541122778767,293844.0
0.8,0.0005,50,37.21624699011417,True,496272,152563,164736,178973,30.741810942386433,33.19469968082019,36.06348937679337,37.21624699011417,331536.0
0.9,0.0005,50,36.86465701739061,True,496272,173096,130826,192350,34.87925976077635,26.36175323209853,38.75898700712512,36.86465701739061,365446.0
1.0,0.0005,50,-inf,False,496272,193806,101653,200813,39.05237450430409,20.48332366121804,40.464301834477865,,
1.2,0.0005,50,-inf,False,496272,230909,56912,208451,46.528718122320015,11.467904697423993,42.00337718025599,,
1.4,0.0005,50,-inf,False,496272,256469,29573,210230,51.679119515104624,5.959030531643937,42.36184995325144,,
1.6,0.0005,50,-inf,False,496272,271606,14851,209815,54.72926137279557,2.9925121707450755,42.278226456459365,,
1.8,0.0005,50,-inf,False,496272,279979,7437,208856,56.41644098397652,1.4985733629944868,42.08498565302898,,
2.0,0.0005,50,-inf,False,496272,284263,4092,207917,57.2796772737531,0.8245478286101171,41.89577489763678,,
